"Object Number","Is Highlight","Is Timeline Work","Is Public Domain","Object ID","Gallery Number","Department","AccessionYear","Object Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Constituent ID","Artist Role","Artist Prefix","Artist Display Name","Artist Display Bio","Artist Suffix","Artist Alpha Sort","Artist Nationality","Artist Begin Date","Artist End Date","Artist Gender","Artist ULAN URL","Artist Wikidata URL","Object Date","Object Begin Date","Object End Date","Medium","Dimensions","Credit Line","Geography Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights and Reproduction","Link Resource","Object Wikidata URL","Metadata Date","Repository","Tags","Tags AAT URL","Tags Wikidata URL","primaryImage","primaryImageSmall","hasImage","fetchedAt"
"1975.1.57","False","False","True","458997","","Robert Lehman Collection","1975","Painting","Madonna and Child with Saints Mary Magdalen and Sebastian","Italian","","","","","16200","Artist"," ","Icilio Federico Ioni","Italian, Siena 1866–1946 Siena"," ","Ioni, Icilio Federico","Italian","1866      ","1946      ","","http://vocab.getty.edu/page/ulan/500002604","https://www.wikidata.org/wiki/Q3791696","15th century style, made in the late 19th to early 20th century","1880","1946","Tempera on wood, gold ground","Overall: 43 1/8 × 28 1/2 in. (109.5 × 72.4 cm)
Painted surface: 39 1/4 × 24 5/8 in. (99.7 × 62.5 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/458997","https://www.wikidata.org/wiki/Q20187997","","Metropolitan Museum of Art, New York, NY","Madonna and Child|Mary Magdalene|Saints","http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000161|http://vocab.getty.edu/page/aat/300150555","https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q63070|https://www.wikidata.org/wiki/Q43115","https://images.metmuseum.org/CRDImages/rl/original/DT3041.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3041.jpg","True","2025-09-07T18:39:54.052Z"
"1975.1.58","True","True","True","458998","952","Robert Lehman Collection","1975","Altarpiece fragment","The Assumption of the Virgin","","","","","","16180","Artist"," ","Bernardo Daddi","Italian, Florence (?) ca. 1290–1348 Florence","(possibly with workshop assistance)","Daddi, Bernardo","Italian","1290      ","1348      ","","http://vocab.getty.edu/page/ulan/500004953","https://www.wikidata.org/wiki/Q366562","ca. 1337–39","1334","1342","Tempera on wood, gold ground","Framed: 44 1/2 × 56 1/8 × 2 3/4 in. (113 × 142.6 × 7 cm)
without frame: 42 1/2 × 53 7/8 in. (108 × 136.8 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/458998","https://www.wikidata.org/wiki/Q20182671","","Metropolitan Museum of Art, New York, NY","Angels|Virgin Mary|Women|Assumption of the Virgin","http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901001007","https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q162691","https://images.metmuseum.org/CRDImages/rl/original/DP-13487-001.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DP-13487-001.jpg","True","2025-09-07T18:39:56.226Z"
"1975.1.59","False","False","True","458999","","Robert Lehman Collection","1975","Painting","Madonna and Child Enthroned","","","","","","16180","Artist","Workshop of","Bernardo Daddi","Italian, Florence (?) ca. 1290–1348 Florence"," ","Daddi, Bernardo","Italian","1290      ","1348      ","","http://vocab.getty.edu/page/ulan/500004953","https://www.wikidata.org/wiki/Q366562","ca. 1335–39","1333","1341","Tempera on wood, transferred to canvas and laid down on wood, gold ground","Overall: 10 1/8 × 3 3/4 in. (25.7 × 9.5 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/458999","https://www.wikidata.org/wiki/Q20188003","","Metropolitan Museum of Art, New York, NY","Madonna and Child","http://vocab.getty.edu/page/ia/901000052","https://www.wikidata.org/wiki/Q9309699","https://images.metmuseum.org/CRDImages/rl/original/DP318249.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DP318249.jpg","True","2025-09-07T18:39:58.365Z"
"1975.1.60","False","False","True","459000","","Robert Lehman Collection","1975","Painting","The Nativity","","","","","","16360416180","Artist|Former Attribution"," |Follower of","Maestro Daddesco|Bernardo Daddi","Italian, Florence, active ca. 1320–40|Italian, Florence (?) ca. 1290–1348 Florence"," | ","Daddesco, Maestro|Daddi, Bernardo","Italian|Italian","1320      |1290      ","1340      |1348      ","|","http://vocab.getty.edu/page/ulan/500105442|http://vocab.getty.edu/page/ulan/500004953","https://www.wikidata.org/wiki/Q21978973|https://www.wikidata.org/wiki/Q366562","ca. 1320–40","1317","1343","Tempera on wood, gold ground","Overall, with engaged frame: 11 5/8 × 8 3/8 in. (29.5 × 21.3 cm)
Painted surface: 8 1/2 × 6 7/8 in. (21.6 × 17.5 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459000","https://www.wikidata.org/wiki/Q20188005","","Metropolitan Museum of Art, New York, NY","Angels|Sheep|Madonna and Child|Nativity","http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/aat/300250284|http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000124","https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q7368|https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q51628","https://images.metmuseum.org/CRDImages/rl/original/DP318245.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DP318245.jpg","True","2025-09-07T18:40:00.507Z"
"1975.1.61","False","False","True","459001","","Robert Lehman Collection","1975","Painting","The Nativity","Italian, Florence","","","","","13536","Artist"," ","Workshop of Botticelli","Italian, Florentine, 1444/45–1510"," ","Botticelli, Workshop of","Italian","1444      ","1510      ","","","","late 15th century","1471","1500","Tempera and gold on wood","Overall: 30 1/2 × 22 1/2 in. (77.5 × 57.2 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459001","https://www.wikidata.org/wiki/Q20188007","","Metropolitan Museum of Art, New York, NY","Virgin Mary|Jesus|Nativity","http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000124","https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q302|https://www.wikidata.org/wiki/Q51628","https://images.metmuseum.org/CRDImages/rl/original/DP318246.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DP318246.jpg","True","2025-09-07T18:40:02.655Z"
"1975.1.62","False","False","True","459002","","Robert Lehman Collection","1975","Painting","The Vision of Saint Catherine of Alexandria","Italian, Florence","","","","","16541","Artist"," ","Master of the Orcagnesque Misericordia","Italian, Florence, active second half 14th century"," ","Master of the Orcagnesque Misericordia","Italian","1350      ","1399      ","","http://vocab.getty.edu/page/ulan/500022992","https://www.wikidata.org/wiki/Q3960740","second half 14th century","1350","1400","Tempera on wood, gold ground","Overall: 8 1/4 × 13 1/2 in. (21 × 34.3 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459002","https://www.wikidata.org/wiki/Q20188009","","Metropolitan Museum of Art, New York, NY","Boys|Women|Saint Catherine","http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300025943| ","https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q467| ","https://images.metmuseum.org/CRDImages/rl/original/DT3043.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3043.jpg","True","2025-09-07T18:40:04.799Z"
"1975.1.63","False","False","True","459003","954","Robert Lehman Collection","1975","Painting","Saint Philip","","","","","","16245","Artist"," ","Spinello Aretino (Spinello di Luca Spinelli)","Italian, born Arezzo 1345–52, died 1410 Arezzo"," ","Spinello Aretino (Spinello di Luca Spinelli)","Italian","1345      ","1410      ","","http://vocab.getty.edu/page/ulan/500030643","https://www.wikidata.org/wiki/Q287934","1384–85","1384","1385","Tempera and gold on wood","Overall, excluding 1 1/8 in. (2.9 cm) of frame at bottom: 20 3/4 × 7 3/8 in. (52.7 × 18.7 cm)
painted surface, excluding 5/8 in. (1.5 cm) of titulus: 18 1/8 × 5 3/8 in. (46 × 13.7 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459003","https://www.wikidata.org/wiki/Q20188012","","Metropolitan Museum of Art, New York, NY","Men|Saints","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300150555","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q43115","https://images.metmuseum.org/CRDImages/rl/original/DT3044.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3044.jpg","True","2025-09-07T18:40:06.965Z"
"1975.1.64","False","False","True","459004","954","Robert Lehman Collection","1975","Painting","A Saint, Possibly James the Greater","","","","","","16245","Artist"," ","Spinello Aretino (Spinello di Luca Spinelli)","Italian, born Arezzo 1345–52, died 1410 Arezzo"," ","Spinello Aretino (Spinello di Luca Spinelli)","Italian","1345      ","1410      ","","http://vocab.getty.edu/page/ulan/500030643","https://www.wikidata.org/wiki/Q287934","1384–85","1384","1385","Tempera and gold on wood","Overall 20 5/8 x 7 1/8 in. (52.4 x 18.1 cm); painted surface 18 1/4 x 5 3/8 in. (46.4 x 13.7 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459004","https://www.wikidata.org/wiki/Q20188016","","Metropolitan Museum of Art, New York, NY","Men|Saints","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300150555","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q43115","https://images.metmuseum.org/CRDImages/rl/original/DT3045.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3045.jpg","True","2025-09-07T18:40:09.480Z"
"1975.1.65","False","False","True","459005","952","Robert Lehman Collection","1975","Painting","The Crucifixion","","","","","","16329","Artist"," ","Andrea di Cione (Orcagna)","Italian, Florence 1315/20–1368 Florence",", and workshop","Cione, Andrea di (Orcagna)","Italian","1315      ","1368      ","","http://vocab.getty.edu/page/ulan/500119427","https://www.wikidata.org/wiki/Q366499","ca. 1365","1360","1370","Tempera on wood, gold ground","54 1/8 x 32 1/4 in. (137.5 x 81.9 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459005","https://www.wikidata.org/wiki/Q20185376","","Metropolitan Museum of Art, New York, NY","Angels|Virgin Mary|Sadness|Crucifixion","http://vocab.getty.edu/page/aat/300379004|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/aat/300055166|http://vocab.getty.edu/page/aat/300404300","https://www.wikidata.org/wiki/Q235113|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q169251|https://www.wikidata.org/wiki/Q3235597","https://images.metmuseum.org/CRDImages/rl/original/DT3046.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3046.jpg","True","2025-09-07T18:40:11.668Z"
"1975.1.65a–f","False","False","True","459006","952","Robert Lehman Collection","1975","Painting","Six Angels","","","","","","16453","Artist"," ","Jacopo di Cione","Italian, Florence, active ca. 1360–1400"," ","Jacopo di Cione","Italian","1355      ","1400      ","","http://vocab.getty.edu/page/ulan/500031302","https://www.wikidata.org/wiki/Q2258950","ca. 1365","1360","1370","Tempera on wood, gold ground","Top left 9 3/4 x 3 7/8 in. (24.8 x 9.8 cm); center left 11 1/8 x 5 1/4 in. (28.3 x 13.3 cm); bottom left 9 7/8 x 3 7/8 in. (25.1 x 9.8 cm); top right (9 3/4 x 3 7/8 in. (24.8 x 9.8 cm); center right 11 1/8 x 5 1/4 in. (28.3 x 13.3 cm); bottom right 10 x 3 7/8 in. (25.4 x 9.8 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459006","https://www.wikidata.org/wiki/Q20185404","","Metropolitan Museum of Art, New York, NY","Angels","http://vocab.getty.edu/page/aat/300379004","https://www.wikidata.org/wiki/Q235113","https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_065a-001.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/LC-1975_1_065a-001.jpg","True","2025-09-07T18:40:13.805Z"
"1975.1.66","True","True","True","459007","952","Robert Lehman Collection","1975","Painting","The Nativity","","","","","","16208","Artist"," ","Lorenzo Monaco (Piero di Giovanni)","Italian, Florence (?) ca. 1370–1425 Florence (?)"," ","Lorenzo Monaco (Piero di Giovanni)","Italian","1370      ","1425      ","","http://vocab.getty.edu/page/ulan/500026261","https://www.wikidata.org/wiki/Q155376","ca. 1406–10","1403","1413","Tempera on wood, gold ground","8 3/4 x 12 1/4 in. (22.2 x 31.1 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459007","https://www.wikidata.org/wiki/Q20184394","","Metropolitan Museum of Art, New York, NY","Holy Family|Nativity","http://vocab.getty.edu/page/ia/901001175|http://vocab.getty.edu/page/ia/901000124","https://www.wikidata.org/wiki/Q618057|https://www.wikidata.org/wiki/Q51628","https://images.metmuseum.org/CRDImages/rl/original/DT709.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT709.jpg","True","2025-09-07T18:40:16.041Z"
"1975.1.67","False","False","True","459008","952","Robert Lehman Collection","1975","Painting","The Crucified Christ between the Virgin and Saint John the Evangelist","","","","","","16208","Artist"," ","Lorenzo Monaco (Piero di Giovanni)","Italian, Florence (?) ca. 1370–1425 Florence (?)"," ","Lorenzo Monaco (Piero di Giovanni)","Italian","1370      ","1425      ","","http://vocab.getty.edu/page/ulan/500026261","https://www.wikidata.org/wiki/Q155376","ca. 1406","1403","1409","Tempera on wood, gold ground","Overall, including gable, 33 5/8 x 14 1/2 in. (85.4 x 36.8 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459008","https://www.wikidata.org/wiki/Q20188023","","Metropolitan Museum of Art, New York, NY","Christ|Virgin Mary|Saint John the Evangelist|Crucifixion","http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/ia/901001171|http://vocab.getty.edu/page/aat/300404300","https://www.wikidata.org/wiki/Q642420|https://www.wikidata.org/wiki/Q345|https://www.wikidata.org/wiki/Q328804|https://www.wikidata.org/wiki/Q3235597","https://images.metmuseum.org/CRDImages/rl/original/DT3047.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3047.jpg","True","2025-09-07T18:40:18.209Z"
"1975.1.68","False","False","True","459009","952","Robert Lehman Collection","1975","Painting","Saints John the Baptist and Matthew","","","","","","16312","Artist"," ","Bicci di Lorenzo","Italian, Florence 1373–1452 Florence"," ","Bicci di Lorenzo","Italian","1373      ","1452      ","","http://vocab.getty.edu/page/ulan/500002727","https://www.wikidata.org/wiki/Q856749","possibly 1433","1428","1438","Tempera on wood, gold ground","48 5/8 x 29 in. (123.5 x 73.7 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459009","https://www.wikidata.org/wiki/Q20188025","","Metropolitan Museum of Art, New York, NY","Saint John the Baptist|Saint Matthew","http://vocab.getty.edu/page/ia/901001056|http://vocab.getty.edu/page/ia/901000497","https://www.wikidata.org/wiki/Q40662|https://www.wikidata.org/wiki/Q43600","https://images.metmuseum.org/CRDImages/rl/original/DT3048.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DT3048.jpg","True","2025-09-07T18:40:20.369Z"
"1975.1.69","False","False","True","459010","","Robert Lehman Collection","1975","Triptych","Madonna and Child Enthroned with Saints Peter, Bartholomew, Catherine of Alexandria, and Paul, and (below) the Nativity; left wing (top to bottom): Annunciatory Angel, Crucified Christ with the Virgin, Saints Mary Magdalen and John, and Christ as the Man of Sorrows; right wing (top to bottom): Virgin Annunciate, Saints Onophrius and Paphnutius, and Saint Onophrius Buried by Saint Paphnutius.","Italian","","","","","16255813568113601","Former Attribution|Former Attribution|Artist"," | | ","Tommaso del Mazza|Master of Santa Verdiana|Matteo di Pacino","Italian, active Florence, late 14th century| |documented 1359–1394"," | | ","Tommaso del Mazza|Master of Santa Verdiana|Pacino, Matteo di","Italian| |Italian","1375      |          |1359      ","1399      |          |1394      ","||","http://vocab.getty.edu/page/ulan/500011318||http://vocab.getty.edu/page/ulan/500013321","https://www.wikidata.org/wiki/Q3992874||https://www.wikidata.org/wiki/Q16663775","ca. 1380–90","1380","1390","Tempera on wood, gold ground","Central panel 17 1/2 x 8 in. (44.5 x 20.3 cm); left wing 16 7/8 x 4 1/2 in. (42.9 x 11.4 cm); right wing 17 1/8 x 4 5/8 in. (43.5 x 11.7 cm)","Robert Lehman Collection, 1975","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/459010","https://www.wikidata.org/wiki/Q20187910","","Metropolitan Museum of Art, New York, NY","Madonna and Child|Crucifixion|Nativity|Saints","http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/aat/300404300|http://vocab.getty.edu/page/ia/901000124|http://vocab.getty.edu/page/aat/300150555","https://www.wikidata.org/wiki/Q9309699|https://www.wikidata.org/wiki/Q3235597|https://www.wikidata.org/wiki/Q51628|https://www.wikidata.org/wiki/Q43115","https://images.metmuseum.org/CRDImages/rl/original/DP328372.jpg","https://images.metmuseum.org/CRDImages/rl/web-large/DP328372.jpg","True","2025-09-07T18:40:22.509Z"
